SPPTleID	FilePath	FileSize	experiment_name	experiment_id	vendor	target_gene	owner	date	email
S11776	File1=/vordemo/S11776	79	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11777	File1=/vordemo/S11777	59	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11778	File1=/vordemo/S11778	51	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11779	File1=/vordemo/S11779	93	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11780	File1=/vordemo/S11780	83	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11781	File1=/vordemo/S11781	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11782	File1=/vordemo/S11782	67	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11783	File1=/vordemo/S11783	100	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11784	File1=/vordemo/S11784	55	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11785	File1=/vordemo/S11785	100	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11786	File1=/vordemo/S11786	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11787	File1=/vordemo/S11787	97	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11788	File1=/vordemo/S11788	55	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11789	File1=/vordemo/S11789	93	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11790	File1=/vordemo/S11790	77	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11791	File1=/vordemo/S11791	63	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11792	File1=/vordemo/S11792	61	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11793	File1=/vordemo/S11793	76	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11794	File1=/vordemo/S11794	86	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11795	File1=/vordemo/S11795	50	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11796	File1=/vordemo/S11796	55	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11797	File1=/vordemo/S11797	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11798	File1=/vordemo/S11798	96	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11799	File1=/vordemo/S11799	88	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11800	File1=/vordemo/S11800	69	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11801	File1=/vordemo/S11801	57	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11802	File1=/vordemo/S11802	94	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11803	File1=/vordemo/S11803	59	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11804	File1=/vordemo/S11804	57	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11805	File1=/vordemo/S11805	51	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11806	File1=/vordemo/S11806	78	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11807	File1=/vordemo/S11807	91	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11808	File1=/vordemo/S11808	72	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11809	File1=/vordemo/S11809	74	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11810	File1=/vordemo/S11810	53	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11811	File1=/vordemo/S11811	68	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11812	File1=/vordemo/S11812	65	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11813	File1=/vordemo/S11813	99	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11814	File1=/vordemo/S11814	99	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11815	File1=/vordemo/S11815	91	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11816	File1=/vordemo/S11816	97	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11817	File1=/vordemo/S11817	74	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11818	File1=/vordemo/S11818	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11819	File1=/vordemo/S11819	73	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11820	File1=/vordemo/S11820	60	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11821	File1=/vordemo/S11821	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11822	File1=/vordemo/S11822	100	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11823	File1=/vordemo/S11823	100	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11824	File1=/vordemo/S11824	78	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11825	File1=/vordemo/S11825	55	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11826	File1=/vordemo/S11826	75	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11827	File1=/vordemo/S11827	85	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11828	File1=/vordemo/S11828	50	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11829	File1=/vordemo/S11829	90	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11830	File1=/vordemo/S11830	58	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11831	File1=/vordemo/S11831	67	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11832	File1=/vordemo/S11832	89	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11833	File1=/vordemo/S11833	66	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11834	File1=/vordemo/S11834	99	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11835	File1=/vordemo/S11835	80	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11836	File1=/vordemo/S11836	81	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11837	File1=/vordemo/S11837	78	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11838	File1=/vordemo/S11838	69	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11839	File1=/vordemo/S11839	86	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11840	File1=/vordemo/S11840	52	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11841	File1=/vordemo/S11841	83	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11842	File1=/vordemo/S11842	66	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11843	File1=/vordemo/S11843	62	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11844	File1=/vordemo/S11844	50	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11845	File1=/vordemo/S11845	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11846	File1=/vordemo/S11846	83	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11847	File1=/vordemo/S11847	74	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11848	File1=/vordemo/S11848	98	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11849	File1=/vordemo/S11849	100	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11850	File1=/vordemo/S11850	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11851	File1=/vordemo/S11851	64	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11852	File1=/vordemo/S11852	67	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11853	File1=/vordemo/S11853	50	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11854	File1=/vordemo/S11854	78	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11855	File1=/vordemo/S11855	97	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11856	File1=/vordemo/S11856	66	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11857	File1=/vordemo/S11857	65	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11858	File1=/vordemo/S11858	75	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11859	File1=/vordemo/S11859	91	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11860	File1=/vordemo/S11860	100	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11861	File1=/vordemo/S11861	52	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11862	File1=/vordemo/S11862	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11863	File1=/vordemo/S11863	56	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11864	File1=/vordemo/S11864	72	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11865	File1=/vordemo/S11865	73	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11866	File1=/vordemo/S11866	86	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11867	File1=/vordemo/S11867	67	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11868	File1=/vordemo/S11868	61	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11869	File1=/vordemo/S11869	62	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11870	File1=/vordemo/S11870	83	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11871	File1=/vordemo/S11871	95	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11872	File1=/vordemo/S11872	66	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11873	File1=/vordemo/S11873	58	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11874	File1=/vordemo/S11874	65	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11875	File1=/vordemo/S11875	88	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11876	File1=/vordemo/S11876	56	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11877	File1=/vordemo/S11877	53	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11878	File1=/vordemo/S11878	100	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11879	File1=/vordemo/S11879	55	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11880	File1=/vordemo/S11880	60	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11881	File1=/vordemo/S11881	90	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11882	File1=/vordemo/S11882	62	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11883	File1=/vordemo/S11883	70	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11884	File1=/vordemo/S11884	73	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11885	File1=/vordemo/S11885	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11886	File1=/vordemo/S11886	84	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11887	File1=/vordemo/S11887	52	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11888	File1=/vordemo/S11888	78	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11889	File1=/vordemo/S11889	65	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11890	File1=/vordemo/S11890	54	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11891	File1=/vordemo/S11891	82	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11892	File1=/vordemo/S11892	62	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11893	File1=/vordemo/S11893	69	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11894	File1=/vordemo/S11894	59	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11895	File1=/vordemo/S11895	89	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11896	File1=/vordemo/S11896	62	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11897	File1=/vordemo/S11897	95	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11898	File1=/vordemo/S11898	52	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11899	File1=/vordemo/S11899	84	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11900	File1=/vordemo/S11900	70	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11901	File1=/vordemo/S11901	86	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11902	File1=/vordemo/S11902	72	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11903	File1=/vordemo/S11903	90	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11904	File1=/vordemo/S11904	87	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11905	File1=/vordemo/S11905	60	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11906	File1=/vordemo/S11906	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11907	File1=/vordemo/S11907	80	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11908	File1=/vordemo/S11908	80	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11909	File1=/vordemo/S11909	82	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11910	File1=/vordemo/S11910	71	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11911	File1=/vordemo/S11911	55	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11912	File1=/vordemo/S11912	68	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11913	File1=/vordemo/S11913	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11914	File1=/vordemo/S11914	62	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11915	File1=/vordemo/S11915	60	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11916	File1=/vordemo/S11916	55	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11917	File1=/vordemo/S11917	98	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11918	File1=/vordemo/S11918	73	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11919	File1=/vordemo/S11919	58	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11920	File1=/vordemo/S11920	61	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11921	File1=/vordemo/S11921	83	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11922	File1=/vordemo/S11922	57	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11923	File1=/vordemo/S11923	52	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11924	File1=/vordemo/S11924	73	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11925	File1=/vordemo/S11925	77	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11926	File1=/vordemo/S11926	60	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11927	File1=/vordemo/S11927	57	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11928	File1=/vordemo/S11928	92	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11929	File1=/vordemo/S11929	64	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11930	File1=/vordemo/S11930	100	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11931	File1=/vordemo/S11931	79	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11932	File1=/vordemo/S11932	74	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11933	File1=/vordemo/S11933	62	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11934	File1=/vordemo/S11934	87	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11935	File1=/vordemo/S11935	92	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11936	File1=/vordemo/S11936	94	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11937	File1=/vordemo/S11937	78	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11938	File1=/vordemo/S11938	98	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11939	File1=/vordemo/S11939	96	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11940	File1=/vordemo/S11940	99	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11941	File1=/vordemo/S11941	89	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11942	File1=/vordemo/S11942	99	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11943	File1=/vordemo/S11943	55	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11944	File1=/vordemo/S11944	52	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11945	File1=/vordemo/S11945	82	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11946	File1=/vordemo/S11946	75	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11947	File1=/vordemo/S11947	72	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11948	File1=/vordemo/S11948	81	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11949	File1=/vordemo/S11949	85	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11950	File1=/vordemo/S11950	79	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11951	File1=/vordemo/S11951	76	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11952	File1=/vordemo/S11952	96	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11953	File1=/vordemo/S11953	80	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11954	File1=/vordemo/S11954	94	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11955	File1=/vordemo/S11955	53	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11956	File1=/vordemo/S11956	80	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11957	File1=/vordemo/S11957	53	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11958	File1=/vordemo/S11958	92	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11959	File1=/vordemo/S11959	68	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11960	File1=/vordemo/S11960	98	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11961	File1=/vordemo/S11961	59	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11962	File1=/vordemo/S11962	82	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11963	File1=/vordemo/S11963	83	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11964	File1=/vordemo/S11964	57	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
S11965	File1=/vordemo/S11965	82	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11966	File1=/vordemo/S11966	58	PPT	AXX1014-004	RandomVendor3	GeneA	Walls Street	10/29/20	compbioteam@vorbio.com
S11967	File1=/vordemo/S11967	68	PPT	AXX1014-004	RandomVendor3	GeneB	Walls Street	10/29/20	compbioteam@vorbio.com
S11968	File1=/vordemo/S11968	51	PPT	AXX1014-004	RandomVendor3	GeneC	Walls Street	10/29/20	compbioteam@vorbio.com
